person_id,group,data_source,gender,edu_level,year_in_school,age,job_status,field,difficulty,time_per_week,used_ai,heard_simplify,page,is_treatment,signup,useful,regular,recommend
1761,AC,llm,Male,Master's student,Master's student (1st year),28.0,Actively applying for full-time jobs,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1762,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,5,4,5,5
1762,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,5,4,5,5
1763,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,3,3,3,3
1763,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,C,1,2,2,2,3
1764,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1764,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1765,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1765,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1766,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1766,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1767,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,3,2,3,3
1767,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1768,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1768,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1769,AC,llm,Male,Master's student,Master's student (2nd year or above),26.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1769,AC,llm,Male,Master's student,Master's student (2nd year or above),26.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1770,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,1,1,1,1
1770,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,C,1,1,1,1,1
1771,AC,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Business,Neither easy nor difficult,3-5 hours,1.0,Not sure,A,0,4,3,4,3
1771,AC,llm,Female,Master's student,Master's student (1st year),22.0,Not currently looking for jobs,Business,Neither easy nor difficult,3-5 hours,1.0,Not sure,C,1,3,3,3,3
1772,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1772,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1773,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,Yes,A,0,3,2,3,3
1773,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,0.0,Yes,C,1,3,2,3,3
1774,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,No,A,0,4,2,4,4
1774,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,No,C,1,4,3,4,4
1775,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,5,4,5,5
1775,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,5,4,5,5
1776,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1776,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1777,AC,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Design,Extremely difficult,6-8 hours,1.0,Yes,A,0,3,2,2,3
1777,AC,llm,Female,Master's student,Master's student (1st year),24.0,Actively applying for internships,Design,Extremely difficult,6-8 hours,1.0,Yes,C,1,3,2,3,3
1778,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1778,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1779,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Neither easy nor difficult,6-8 hours,1.0,Yes,A,0,4,4,4,4
1779,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Neither easy nor difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1780,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1780,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1781,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,3,4
1781,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1782,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,A,0,4,3,4,3
1782,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,C,1,3,3,3,3
1783,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Natural Sciences,Extremely difficult,0-2 hours,0.0,No,A,0,1,1,1,1
1783,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Natural Sciences,Extremely difficult,0-2 hours,0.0,No,C,1,1,1,1,1
1784,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1784,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1785,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,3,3,3,3
1785,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1786,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1786,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1787,AC,llm,Female,Master's student,Master's student (1st year),28.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,A,0,4,2,4,4
1787,AC,llm,Female,Master's student,Master's student (1st year),28.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,C,1,4,3,4,4
1788,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1788,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1789,AC,llm,Male,Master's student,Master's student (2nd year or above),31.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,5,4,5,5
1789,AC,llm,Male,Master's student,Master's student (2nd year or above),31.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,C,1,5,4,5,4
1790,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1790,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,4,3,4,4
1791,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1791,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1792,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,A,0,4,3,4,3
1792,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,No,C,1,3,2,3,3
1793,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1793,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,4,3,4,4
1794,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1794,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1795,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Business,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1795,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Business,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1796,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,A,0,2,2,2,2
1796,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,No,C,1,2,2,2,2
1797,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1797,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1798,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,2,4,4
1798,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1799,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1799,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1800,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1800,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1801,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,0.0,No,A,0,2,2,2,2
1801,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,0.0,No,C,1,2,2,2,2
1802,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1802,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,4,3,4,4
1803,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,3
1803,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1804,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,5,4,5,5
1804,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,5,4,5,5
1805,AC,llm,Male,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Arts,Somewhat easy,6-8 hours,1.0,Yes,A,0,4,4,4,4
1805,AC,llm,Male,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Arts,Somewhat easy,6-8 hours,1.0,Yes,C,1,4,4,4,4
1806,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1806,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,4,3,4,4
1807,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,No,A,0,4,3,4,3
1807,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,No,C,1,3,3,3,3
1808,AC,llm,Female,Master's student,Master's student (1st year),25.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,3,3,3,3
1808,AC,llm,Female,Master's student,Master's student (1st year),25.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1809,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,2,4,3
1809,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,2,3,3
1810,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1810,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1811,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,A,0,3,2,3,2
1811,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,C,1,2,2,2,2
1812,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1812,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1813,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1813,AC,llm,Female,Master's student,Master's student (1st year),22.0,Actively applying for internships,Information Systems / Data Science,Neither easy nor difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1814,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,3,4
1814,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1815,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1815,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,4,3,4,4
1816,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Data Analytic for Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1816,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Data Analytic for Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1817,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Not sure,A,0,4,3,4,3
1817,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Not sure,C,1,3,3,3,3
1818,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1818,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,4,4,4,4
1819,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,3,3,3,3
1819,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1820,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1820,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,Yes,C,1,4,3,4,4
1821,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1821,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,4,3,4,3
1822,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,No,A,0,3,2,3,3
1822,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,No,C,1,2,2,2,2
1823,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Business,Somewhat difficult,6-8 hours,1.0,No,A,0,4,3,4,3
1823,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Business,Somewhat difficult,6-8 hours,1.0,No,C,1,3,3,3,3
1824,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1824,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1825,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,4,3,4,4
1825,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,4,4,4,4
1826,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1826,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1827,AC,llm,Female,Master's student,Master's student (1st year),29.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,No,A,0,1,2,1,1
1827,AC,llm,Female,Master's student,Master's student (1st year),29.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,0-2 hours,0.0,No,C,1,1,1,1,1
1828,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,5,4,5,5
1828,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,5,4,5,5
1829,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,2,4,3
1829,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,C,1,3,2,3,3
1830,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1830,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1831,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,No,A,0,4,2,4,4
1831,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Computer Science / Engineering,Extremely difficult,6-8 hours,1.0,No,C,1,4,3,4,4
1832,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
1832,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Neither easy nor difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1833,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,A,0,3,3,3,3
1833,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,6-8 hours,1.0,Yes,C,1,3,3,3,3
1834,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1834,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1835,AC,llm,Female,Master's student,Master's student (1st year),42.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,3,3,3,3
1835,AC,llm,Female,Master's student,Master's student (1st year),42.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,3,3,3,3
1836,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,A,0,4,3,4,4
1836,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,No,C,1,4,3,4,4
1837,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,3
1837,AC,llm,Female,Master's student,Master's student (1st year),23.0,Not currently looking for jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,3,3,3,3
1838,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,A,0,4,3,4,4
1838,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Somewhat difficult,0-2 hours,1.0,Yes,C,1,4,3,4,4
1839,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Not sure,A,0,3,2,3,3
1839,AC,llm,Female,Master's student,Master's student (1st year),23.0,Exploring opportunities but not applying yet,Information Systems / Data Science,Extremely difficult,6-8 hours,1.0,Not sure,C,1,3,2,3,3
1840,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,A,0,4,3,4,4
1840,AC,llm,Male,Master's student,Master's student (1st year),23.0,Actively applying for full-time jobs,Information Systems / Data Science,Somewhat difficult,3-5 hours,1.0,Yes,C,1,4,3,4,4
1841,AC,llm,Female,Master's student,Master's student (1st year),23.0,Actively applying for internships,Information Systems / Data Science,Extremely difficult,0-2 hours,1.0,Yes,A,0,4,3,4,3
